city,lat,lng,country,population
Seubersdorf,49.1667,11.6167,Germany,5157
Buje,45.4,13.65,Croatia,5182
Lake Wildwood,39.235,-121.2003,United States,5232
West Rockhill,40.3686,-75.3489,United States,5232
Washington,40.8467,-75.1972,United States,5232
Samassi,39.4815,8.9053,Italy,5110
La Souterraine,46.2381,1.4856,France,5094
Tricarico,40.6167,16.15,Italy,5202
Ruskington,53.0444,-0.3875,United Kingdom,5169
Luhačovice,49.0998,17.7575,Czechia,5077
Sasykoli,47.5515,46.9968,Russia,5224
Gramastetten,48.3811,14.19,Austria,5102
Xibaipo,38.35,113.883,China,5142
Rădoaia,47.7261,28.1614,Moldova,5141
Hendron,37.0346,-88.6437,United States,5228
Bangor,40.8678,-75.2085,United States,5228
Londonderry,40.1814,-76.6964,United States,5228
Bethel,40.4485,-76.42,United States,5228
Woodstock,46.1522,-67.5983,Canada,5228
Rio do Prado,-16.6078,-40.57,Brazil,5217
Laillé,47.9778,-1.7183,France,5069
Hollywood,32.7523,-80.2106,United States,5227
Ses Salines,39.3386,3.0536,Spain,5096
Byron,32.6474,-83.7541,United States,5226
Ballston Spa,43.0068,-73.8525,United States,5226
Nong Na Kham,16.802,102.3404,Thailand,5083
Bisbee,31.4126,-109.9179,United States,5225
Vaglia,43.9107,11.28,Italy,5134
Springfield,32.3634,-81.3029,United States,5224
Chisago City,45.3474,-92.9116,United States,5224
Carlisle,42.53,-71.3513,United States,5224
Sariegos,42.65,-5.6333,Spain,5084
Santiago Zacatepec,17.15,-95.9167,Mexico,5187
Union City,40.1995,-84.8206,United States,5223
North Stonington,41.4697,-71.8755,United States,5223
Laureana di Borrello,38.4919,16.0811,Italy,5080
Myrtletown,40.7888,-124.1286,United States,5222
Almadén,38.7764,-4.8369,Spain,5200
Victor Meireles,-26.8808,-49.8328,Brazil,5207
Chiny,49.7383,5.3433,Belgium,5175
Kut Bak,17.0857,103.8204,Thailand,5160
Gilmer,32.7317,-94.946,United States,5220
Williamsville,42.9623,-78.7418,United States,5220
Martic,39.8721,-76.3144,United States,5220
Guaramiranga,-4.2628,-38.9328,Brazil,5132
Bugyi,47.2233,19.1499,Hungary,5174
Jequitibá,-19.2358,-44.0278,Brazil,5207
Jinzhong,26.3504,103.4167,China,5170
Vereya,55.3333,36.1833,Russia,5123
San José del Golfo,14.7629,-90.3726,Guatemala,5156
Manoel Emídio,-8.0128,-43.8719,Brazil,5213
Layhill,39.087,-77.0401,United States,5216
Elmsford,41.0541,-73.8143,United States,5216
Center,31.793,-94.1796,United States,5215
Farmers Loop,64.9061,-147.6957,United States,5214
Warren,42.2002,-72.2006,United States,5213
Amöneburg,50.7978,8.9231,Germany,5096
Kyren,51.6783,102.1361,Russia,5210
Halsbrücke,50.95,13.3497,Germany,5088
Quesada,37.85,-3.0667,Spain,5196
Jicalapa,13.55,-89.5,El Salvador,5116
Driedorf,50.6333,8.1833,Germany,5104
Ribadavia,42.2833,-8.1333,Spain,5012
Selty,57.3097,52.1358,Russia,5204
São Francisco do Glória,-20.7889,-42.2678,Brazil,5178
Tunari,44.5472,26.1413,Romania,5007
Val-David,46.03,-74.22,Canada,5209
Akarma,31.8667,-7.65,Morocco,5171
Röbel,53.3761,12.6061,Germany,5044
Montrose,45.0668,-93.9206,United States,5208
Pinardville,43.001,-71.5171,United States,5208
Rodniki,55.6333,38.0333,Russia,5189
Tiouli,34.4542,-1.8986,Morocco,5199
Frensdorf,49.8167,10.85,Germany,5092
Jászkisér,47.45,20.2167,Hungary,5167
Bulboaca,46.8847,29.3086,Moldova,5095
Baystonhill,52.6727,-2.7654,United Kingdom,5079
Vila Nova de Paiva,40.85,-7.7333,Portugal,5176
Gresford,53.087,-2.966,United Kingdom,5010
Rabča,49.4833,19.4833,Slovakia,5006
Aberdeen,33.8287,-88.5539,United States,5205
Lagoa do Sítio,-6.5128,-41.5839,Brazil,5198
Sankt Peter in der Au Markt,48.045,14.6247,Austria,5119
Konstantinovka,49.6175,127.9889,Russia,5197
Diboll,31.1881,-94.783,United States,5204
Hutchinson Island South,27.3243,-80.2425,United States,5204
Salto do Itararé,-23.6008,-49.6258,Brazil,5178
Izmorene,35.1833,-4,Morocco,5153
Wiggensbach,47.7458,10.2319,Germany,5044
Williamston,35.8468,-77.0655,United States,5202
Ravena,42.4755,-73.8113,United States,5202
Skuteč,49.8435,15.9966,Czechia,5059
In Buri,15.0054,100.3264,Thailand,5032
San Cristóbal Amatlán,16.3167,-96.4,Mexico,5148
Ettrick,37.2435,-77.4287,United States,5201
Tannum Sands,-23.9474,151.3675,Australia,5145
Thatcher,32.832,-109.7595,United States,5200
South Bay,26.677,-80.7265,United States,5200
Hofheim in Unterfranken,50.1333,10.5167,Germany,5109
Grassano,40.6333,16.2833,Italy,5077
Ocean Bluff-Brant Rock,42.1006,-70.6625,United States,5199
Böheimkirchen,48.1978,15.7622,Austria,5087
Baselga di Pinè,46.1298,11.2446,Italy,5075
Springfield,42.3246,-85.2371,United States,5198
Timber Pines,28.469,-82.5999,United States,5198
Llangefni,53.256,-4.314,United Kingdom,5116
West Wendover,40.7407,-114.0783,United States,5197
Larsmo,63.75,22.8,Finland,5147
Obetz,39.8671,-82.9451,United States,5196
Mühlhausen,49.1733,11.4472,Germany,5058
Cristiano Otoni,-20.8319,-43.8058,Brazil,5156
Chipping Sodbury,51.538,-2.394,United Kingdom,5045
Staroye Shaygovo,54.3031,44.4739,Russia,5185
Douar Oulad Amer Leqliaa,32.2536,-8.3972,Morocco,5150
Florensac,43.3828,3.465,France,5051
DeWitt,41.8227,-90.5448,United States,5192
Ranstadt,50.3575,8.9842,Germany,5044
Übersee,47.8167,12.4667,Germany,5026
Forchtenberg,49.2833,9.5667,Germany,5057
Aghbar,30.5167,-6.8167,Morocco,5182
Sawmills,35.8162,-81.4779,United States,5189
Paulden,34.8899,-112.4938,United States,5189
Newfield,42.3377,-76.613,United States,5189
Shebalino,51.2917,85.6772,Russia,5185
Maetinga,-14.6628,-41.4919,Brazil,5174
Malishka,39.7369,45.3875,Armenia,5128
Los Menucos,-40.8424,-68.0896,Argentina,5187
Forcalquier,43.9592,5.7797,France,5069
Attica,40.2874,-87.2452,United States,5187
Flin Flon,54.7667,-101.8778,Canada,5185
Külsheim,49.6694,9.5206,Germany,5122
Sainte-Marie-aux-Mines,48.2467,7.1839,France,5072
Celle Ligure,44.3421,8.5456,Italy,5184
Mount Olive,35.1997,-78.0662,United States,5183
Mae Chai,19.3453,99.8138,Thailand,5086
Nesvady,47.9275,18.1269,Slovakia,5094
Boulder Creek,37.1341,-122.1271,United States,5182
Weisenberg,40.6051,-75.7099,United States,5182
Salmourão,-21.6239,-50.8608,Brazil,5152
Kings Langley,51.7156,-0.4569,United Kingdom,5072
Marquina-Jemein,43.2689,-2.4964,Spain,5068
Erval Grande,-27.3908,-52.5708,Brazil,5163
Weitramsdorf,50.25,10.8667,Germany,5031
Tichigan,42.8087,-88.215,United States,5179
Conklin,42.0399,-75.8342,United States,5179
Walton,42.1741,-75.1273,United States,5179
Severnoye,56.35,78.3667,Russia,5178
Hampden,42.0638,-72.4157,United States,5178
Parker,33.057,-96.6248,United States,5177
Pound Ridge,41.2115,-73.5747,United States,5177
Tiszalúc,48.0367,21.0629,Hungary,5064
Abūzeydābād,33.9042,51.7686,Iran,5160
Agricolândia,-5.7989,-42.6689,Brazil,5131
Dunlap,35.3675,-85.3899,United States,5176
Doffing,26.2788,-98.3856,United States,5176
Vedeno,42.9616,46.1038,Russia,5133
Bad Wiessee,47.7167,11.7167,Germany,5022
Fahrenzhausen,48.35,11.55,Germany,5041
Vomp,47.3422,11.6833,Austria,5146
Volovets,48.7242,23.2,Ukraine,5128
Collegeville,40.1873,-75.4581,United States,5174
Zlatitsa,42.7134,24.1391,Bulgaria,5139
Saint-Mars-du-Désert,47.3664,-1.4058,France,5009
West Pleasant View,39.732,-105.1785,United States,5173
Obersontheim,49.0578,9.8967,Germany,5079
Ninotsminda,41.2658,43.5889,Georgia,5144
Bedford,40.0456,-78.4998,United States,5171
Villadose,45.0667,11.9,Italy,5014
Grandwood Park,42.3929,-87.9871,United States,5170
La Cañiza,42.2128,-8.2744,Spain,5122
Creve Coeur,40.6425,-89.5983,United States,5169
Sterling,60.5405,-150.8089,United States,5169
Muzillac,47.5531,-2.4817,France,5041
Broadalbin,43.0764,-74.1574,United States,5168
Pfeffenhausen,48.6667,11.9667,Germany,5096
North Salem,41.333,-73.6042,United States,5167
Čierny Balog,48.75,19.6667,Slovakia,5132
Rehfelde,52.52,13.9292,Germany,5058
Sângeorgiu de Pădure,46.4303,24.8417,Romania,5166
Monheim,48.8422,10.8564,Germany,5093
Zapfendorf,50.0175,10.9308,Germany,5002
Hudson,45.45,-74.15,Canada,5165
Crawfordville,30.1995,-84.3634,United States,5164
Bigoudine,30.7185,-9.2101,Morocco,5131
Dvory nad Žitavou,47.9933,18.2642,Slovakia,5084
Ibiquera,-12.6508,-40.9339,Brazil,5158
Maratea,39.9928,15.7167,Italy,5088
Victor Harbor,-35.55,138.6167,Australia,4233
Berdyuzhye,55.8042,68.3,Russia,5158
Plouigneau,48.5675,-3.7014,France,5084
Tamboara,-23.2,-52.4689,Brazil,5158
Lake City,44.4453,-92.2796,United States,5162
Erbendorf,49.8333,12.05,Germany,5085
La Garnache,46.8906,-1.8311,France,5075
Pornainen,60.475,25.375,Finland,5125
Gruissan,43.1069,3.0883,France,5044
Gananoque,44.33,-76.17,Canada,5159
Fezouane,34.9164,-2.2042,Morocco,5089
Rackwitz,51.4333,12.3833,Germany,5030
Oulad Messaoud,32.1883,-7.1808,Morocco,5011
River Ridge,28.2669,-82.6257,United States,5157
Grigor’evka,42.72,77.47,Kyrgyzstan,5133
Ochi,33.5328,133.2519,Japan,5111
Peize,53.1478,6.4961,Netherlands,5005
Marcelino Ramos,-27.4619,-51.9058,Brazil,5134
Felício dos Santos,-18.0769,-43.2469,Brazil,5142
Erwin,35.3226,-78.6734,United States,5156
Crihana Veche,45.8333,28.1833,Moldova,5099
Grosse Pointe,42.3915,-82.9118,United States,5154
Oerlenbach,50.1497,10.1331,Germany,5004
Cazouls-lès-Béziers,43.3922,3.1014,France,5023
Zyryanskoye,56.8306,86.6272,Russia,5150
Schwaan,53.9333,12.1,Germany,5022
Blauvelt,41.0689,-73.9545,United States,5152
Maine,42.2,-76.0314,United States,5152
Greene,42.3187,-75.7692,United States,5151
Alcalá del Valle,36.9,-5.1667,Spain,5043
Brochier,-29.5508,-51.5928,Brazil,5104
Hanamaulu,21.9954,-159.3493,United States,5150
Bliss Corner,41.6054,-70.9421,United States,5150
Grambling,32.5276,-92.7124,United States,5150
San Dionisio del Mar,16.3217,-94.7569,Mexico,5127
Milişăuţi,47.7864,26.0044,Romania,5005
Vila Propício,-15.4569,-48.8889,Brazil,5145
Bitche,49.0517,7.4253,France,5025
Krasnyy Kholm,58.05,37.0167,Russia,5140
Ottawa,41.0203,-84.0354,United States,5147
Ebnat-Kappel,47.2632,9.1234,Switzerland,5031
Las Navas del Marqués,40.6039,-4.3278,Spain,5146
Birdsboro,40.262,-75.8099,United States,5143
Upper Yoder,40.2995,-78.9907,United States,5143
Bristol,42.5378,-88.0149,United States,5142
Gameleiras,-15.0819,-43.1239,Brazil,5139
Rafael Fernandes,-6.195,-38.2258,Brazil,5128
St. Clairsville,40.0792,-80.8997,United States,5141
Waterbury,44.3851,-72.746,United States,5141
Ayden,35.4694,-77.4167,United States,5141
Russkiy Kameshkir,52.8657,46.0933,Russia,5131
Turriff,57.539,-2.4611,United Kingdom,5060
Combarbalá,-31.1667,-71.05,Chile,5134
Colebrookdale,40.3468,-75.6464,United States,5139
Idrinskoye,54.3697,92.1342,Russia,5135
Margaret,33.6735,-86.468,United States,5137
Condofuri,38,15.8667,Italy,5053
Iznalloz,37.3925,-3.5225,Spain,5120
Äetsä,61.2847,22.6972,Finland,5115
Assoro,37.6333,14.4167,Italy,5090
Lenzkirch,47.8681,8.205,Germany,5048
Colville,48.5454,-117.8986,United States,5135
Bierutów,51.1333,17.5333,Poland,5065
Mukhorshibir,51.0473,107.8236,Russia,5128
Tourves,43.4081,5.9239,France,5056
Holland,40.5966,-75.1221,United States,5133
Beas de Segura,38.25,-2.8833,Spain,5100
Goianorte,-8.7758,-48.9319,Brazil,5130
Ghent,42.312,-73.6509,United States,5132
Marion,41.7091,-70.7635,United States,5132
Shibetsu,43.6614,145.1314,Japan,5123
Sumiswald,47.0275,7.7453,Switzerland,5046
Sievi,63.9069,24.5167,Finland,5124
Primera,26.2237,-97.7528,United States,5130
Chester,42.9672,-71.2509,United States,5129
Oshamambe,42.5136,140.3804,Japan,5112
Humboldt,42.7232,-94.2245,United States,5128
Askola,60.5278,25.6,Finland,5104
Sergeant Bluff,42.3976,-96.3517,United States,5127
Homestead Meadows North,31.8483,-106.1707,United States,5126
Lonsee,48.5433,9.9214,Germany,5010
Caturaí,-16.4467,-49.4892,Brazil,5101
Freren,52.4667,7.5333,Germany,5023
Japurá,-1.8261,-66.5989,Brazil,5125
Spring Valley,41.3357,-89.2034,United States,5125
Oberthulba,50.2,9.9667,Germany,5029
Flagler Beach,29.4716,-81.1303,United States,5123
Canutillo,31.9185,-106.6006,United States,5123
Rainsville,34.4939,-85.8435,United States,5123
Khatukay,45.1833,39.6667,Russia,5072
Brokenhead,50.1428,-96.5319,Canada,5122
Saint-Paul,45.9833,-73.45,Canada,5122
Reçani,31.2842,-4.2642,Morocco,5010
Lone Grove,34.1809,-97.2559,United States,5121
La Puebla de Almoradiel,39.6,-3.1,Spain,5073
Peñafiel,41.6,-4.1167,Spain,5054
Oliva de la Frontera,38.2764,-6.92,Spain,5086
Silver Hill,38.8392,-76.9367,United States,5120
Colona,41.4678,-90.3445,United States,5120
Alfândega da Fé,41.35,-6.9667,Portugal,5104
Catuti,-15.3578,-42.9628,Brazil,5102
Madre de Deus de Minas,-21.4828,-44.33,Brazil,5109
Egyek,47.6317,20.8889,Hungary,5071
Krauchenwies,48.0169,9.2503,Germany,5007
Negru Vodă,43.8181,28.2125,Romania,5088
Halaç,38.0686,64.8811,Turkmenistan,5101
Joroinen,62.1792,27.8278,Finland,5110
Bab Boudir,34.0697,-4.1203,Morocco,5082
Valverde,27.8097,-17.9151,Spain,5069
Montecastrilli,42.65,12.4833,Italy,5037
Battlement Mesa,39.4505,-108.0066,United States,5116
Post,33.1911,-101.3814,United States,5115
Dmitrovsk-Orlovskiy,52.505,35.1464,Russia,5105
Bowie,33.5566,-97.844,United States,5114
Northumberland,43.1621,-73.6305,United States,5114
Spalt,49.1739,10.9275,Germany,5023
McGuire AFB,40.0285,-74.5883,United States,5113
Guzolândia,-20.6497,-50.6619,Brazil,5103
Montbard,47.6231,4.3369,France,5004
Serra do Navio,0.9014,-52.0022,Brazil,5111
Carmi,38.0863,-88.1718,United States,5111
Paris,44.2445,-70.4883,United States,5111
Oberviechtach,49.4667,12.4167,Germany,5030
Lesignano de’ Bagni,44.643,10.2994,Italy,5005
Ilok,45.2225,19.3728,Croatia,5072
Kings Park,38.8026,-77.2396,United States,5109
Quantico Base,38.5228,-77.3187,United States,5109
Mineo,37.2664,14.6911,Italy,5088
Thung Yai,8.3132,99.3631,Thailand,5010
Øyer,61.2653,10.4133,Norway,5100
Stara Moravica,45.8689,19.4661,Serbia,5051
Gargaliánoi,37.0667,21.6333,Greece,5007
Coco,18.001,-66.2603,Puerto Rico,5108
Lake,41.4549,-75.3754,United States,5108
Salbris,47.4253,2.0519,France,5060
Labranzagrande,5.5633,-72.5775,Colombia,5099
Utica,42.629,-83.0218,United States,5107
Schuylkill Haven,40.6284,-76.1729,United States,5106
Lacanau,44.9792,-1.0794,France,5082
Hollfeld,49.9369,11.2908,Germany,5043
Korpilahti,62.0167,25.5611,Finland,5099
Scott City,37.2243,-89.536,United States,5104
Portland,42.8696,-84.899,United States,5104
Poplar Grove,42.3516,-88.8353,United States,5104
Tineg,17.7828,120.9439,Philippines,5097
São José da Varginha,-19.71,-44.5569,Brazil,5079
Naumburg,51.25,9.1667,Germany,5028
Phanom,8.8584,98.8122,Thailand,5074
Bozhurishte,42.75,23.2,Bulgaria,5047
Bevagna,42.9333,12.6167,Italy,5013
Buellton,34.6152,-120.1943,United States,5102
Daleville,31.2915,-85.7117,United States,5102
Süsel,54.0778,10.7181,Germany,5035
Castro de Rey,43.2079,-7.4001,Spain,5073
Belleview,29.0609,-82.0565,United States,5101
Schuyler Falls,44.6578,-73.5842,United States,5101
Denair,37.5262,-120.7994,United States,5101
Westlock,54.1522,-113.8511,Canada,5101
Bocaina de Minas,-22.1678,-44.395,Brazil,5089
Cacique Doble,-27.77,-51.66,Brazil,5074
Ostrov,44.102,27.4017,Romania,5069
Highland Lakes,41.1716,-74.4643,United States,5098
Johnstown,40.15,-82.6881,United States,5098
Caiçara,-27.2739,-53.4319,Brazil,5071
Témiscouata-sur-le-Lac,47.68,-68.88,Canada,5096
Pojo,60.0972,23.5264,Finland,5074
Dickinson,42.1301,-75.9097,United States,5094
Klavdiyevo-Tarasove,50.5825,30.0053,Ukraine,5029
Turvolândia,-21.8758,-45.7869,Brazil,5070
Sousel,38.9532,-7.6757,Portugal,5074
South Haven,41.5438,-87.1367,United States,5092
Hugo,34.0121,-95.5115,United States,5092
Tice,26.6758,-81.8171,United States,5092
Jalcomulco,19.3333,-96.7667,Mexico,5006
Mexico,43.4549,-76.205,United States,5090
Town and Country,47.7259,-117.422,United States,5090
Quinta do Sol,-23.8519,-52.13,Brazil,5088
Lakeview,34.9777,-85.2539,United States,5089
Morganville,40.3756,-74.2444,United States,5088
New Burlington,39.2624,-84.552,United States,5088
Mockrehna,51.5,12.8,Germany,5044
Bol’shoye Boldino,55.0039,45.3097,Russia,5074
Shannon,46.8833,-71.5167,Canada,5086
Osoyoos,49.0325,-119.4661,Canada,5085
Crucilândia,-20.3839,-44.3369,Brazil,5054
Holbrook,34.9044,-110.1672,United States,5084
Four Corners,45.6704,-111.178,United States,5084
Rio Hondo,26.2347,-97.5817,United States,5082
Sheldon,43.1796,-95.8441,United States,5082
Lyubim,58.35,40.7,Russia,5076
North Fond du Lac,43.8107,-88.4861,United States,5081
Shelby,43.1738,-78.3868,United States,5081
Crestwood,38.3356,-85.4839,United States,5081
Middle Paxton,40.3934,-76.8753,United States,5080
Whiston,53.4,-1.32,United Kingdom,5042
Moulay Driss Aghbal,33.7897,-6.4986,Morocco,5043
Isaccea,45.2697,28.4597,Romania,5026
José Raydam,-18.2189,-42.4989,Brazil,5050
Middleton-on-Sea,50.7949,-0.6197,United Kingdom,5077
Fox Chapel,40.5247,-79.8898,United States,5076
Vinton,42.1631,-92.026,United States,5075
Palestina,-9.6719,-37.3292,Brazil,5066
De Motte,41.1988,-87.1973,United States,5073
Silver Springs,39.3826,-119.2149,United States,5073
Maplewood,47.3716,-122.5689,United States,5072
Laraquete,-37.1677,-73.1859,Chile,5014
Chaitén,-42.9193,-72.7088,Chile,5071
Glencoe,33.9449,-85.9319,United States,5071
Kolochava,48.4266,23.6984,Ukraine,5029
Hearst,49.6869,-83.6544,Canada,5070
West Mead,41.6266,-80.1247,United States,5069
Canterbury,41.6979,-71.9998,United States,5069
Adams,43.8511,-76.0379,United States,5068
Shanor-Northvue,40.9104,-79.9157,United States,5068
Dachi,32.5293,107.5658,China,5047
Domeikava,54.9667,23.9167,Lithuania,5006
Tiszaalpár,46.8167,19.9833,Hungary,5010
Shipston on Stour,52.06,-1.623,United Kingdom,5038
Itajá,-19.0669,-51.5439,Brazil,5062
Bella,40.7667,15.5333,Italy,5014
São Gonçalo do Piauí,-5.9928,-42.7028,Brazil,5030
Massac,37.0335,-88.6859,United States,5064
Lower Oxford,39.806,-75.9895,United States,5064
Naganohara,36.5522,138.6375,Japan,5026
Álvaro de Carvalho,-22.0797,-49.7197,Brazil,5030
Munroe Falls,41.1386,-81.4344,United States,5063
Saltillo,34.3789,-88.6939,United States,5062
Monee,41.4181,-87.7499,United States,5061
Imagane,42.4294,140.0086,Japan,5052
Vedra,42.7833,-8.4667,Spain,5007
Agnone,41.8104,14.3785,Italy,5008
São Pedro da União,-21.1269,-46.615,Brazil,5040
Iowa Falls,42.519,-93.2662,United States,5059
Roseburg North,43.2653,-123.3025,United States,5059
Ipiguá,-20.6569,-49.3869,Brazil,5022
Congonhas do Norte,-18.8069,-43.6808,Brazil,5046
Buckley,47.1615,-122.02,United States,5058
Nottingham,43.1242,-71.121,United States,5058
Scott,41.0219,-76.4169,United States,5058
Gretna,41.1319,-96.2447,United States,5058
Candor,42.2318,-76.3329,United States,5057
Stewartstown,39.7528,-76.5925,United States,5057
Hitra,63.5472,8.8547,Norway,5050
Z·hurivka,50.4976,31.7739,Ukraine,5036
Bohdanivka,48.5015,36.11,Ukraine,5016
Băile Herculane,44.8772,22.4175,Romania,5008
Floraí,-23.3169,-52.3039,Brazil,5050
West Hills,40.8198,-73.4339,United States,5055
Glen Head,40.845,-73.618,United States,5053
Cerceda,43.1886,-8.4703,Spain,5008
Descoberto,-21.46,-42.9678,Brazil,5029
Azrar,30.1702,-7.9234,Morocco,5038
Clifton,33.0249,-109.2883,United States,5049
Pratânia,-22.8083,-48.6661,Brazil,5021
Candeleda,40.1558,-5.2408,Spain,5025
Offutt AFB,41.1207,-95.9209,United States,5048
Berkeley,41.8891,-87.9114,United States,5048
Wayne,40.583,-76.2294,United States,5048
Wakefield,43.5916,-71.0098,United States,5046
Carver,44.76,-93.6305,United States,5046
Dundee,28.0115,-81.5995,United States,5044
North Scituate,42.2121,-70.7652,United States,5044
Braúnas,-19.0558,-42.7158,Brazil,5030
Montevideo,44.9505,-95.7153,United States,5043
Sulphur,34.4977,-96.9899,United States,5043
Summit,43.0504,-88.4815,United States,5041
Ibertioga,-21.43,-43.9628,Brazil,5036
Springfield,40.5249,-75.2998,United States,5040
Colesville,42.1742,-75.6627,United States,5039
Amelia,39.0229,-84.2184,United States,5039
Palmeira,-8.7269,-44.2358,Brazil,5036
Juuka,63.2417,29.25,Finland,5034
Vargem Grande do Rio Pardo,-15.4028,-42.3078,Brazil,5026
Barling,35.3284,-94.2792,United States,5036
Krum,33.2652,-97.2256,United States,5036
Tolfa,42.15,11.9333,Italy,5006
Alfred,42.2385,-77.7891,United States,5035
Bom Sucesso,-6.445,-37.9289,Brazil,5007
San Jerónimo Coatlán,16.2333,-96.8667,Mexico,5019
Uvat,59.1423,68.8888,Russia,5031
Rockingham,43.1815,-72.5014,United States,5031
Jericho,44.4764,-72.9629,United States,5030
Terryville,41.6784,-73.0064,United States,5030
La Crescent,43.8299,-91.3043,United States,5029
Piedade dos Gerais,-20.4708,-44.2269,Brazil,5009
Cuparaque,-18.9689,-41.0989,Brazil,5005
Admont,47.5731,14.4611,Austria,5010
Sand,60.4422,11.5681,Norway,5016
Worland,44.0026,-107.9543,United States,5024
Olyphant,41.4507,-75.5753,United States,5023
Stafford Springs,41.9595,-72.3105,United States,5023
Whiskey Creek,26.5733,-81.8903,United States,5022
Doney Park,35.2687,-111.5053,United States,5021
Glennville,31.9382,-81.9305,United States,5020
Sea Cliff,40.8441,-73.6442,United States,5020
Lackawaxen,41.4866,-75.0592,United States,5020
José Boiteux,-26.9578,-49.6278,Brazil,5007
Abbeville,34.1787,-82.3774,United States,5019
Muleshoe,34.2292,-102.7284,United States,5019
Charlestown,43.2469,-72.3939,United States,5019
Chukhloma,58.75,42.7,Russia,5015
Deerfield,42.522,-72.6097,United States,5017
Granville,40.5735,-77.6129,United States,5016
West Salem,43.8989,-91.0883,United States,5015
Mossâmedes,-16.1269,-50.215,Brazil,5007
Guerneville,38.5137,-122.9894,United States,5014
Dinapigue,16.6667,122.35,Philippines,5005
Bom Jesus do Tocantins,-8.965,-48.1658,Brazil,5008
